tempo, ref, theta, w, u
25.421000, 90.000000, 88.672951, -0.427246, 5.224547
25.431000, 90.000000, 88.670532, -0.122070, 5.201998
25.441000, 90.000000, 88.669647, -0.061035, 5.197798
25.451000, 90.000000, 88.668457, -0.183105, 5.207485
25.461000, 90.000000, 88.665115, -0.427246, 5.226600
25.471000, 90.000000, 88.664520, 0.183105, 5.180793
25.481000, 90.000000, 88.662117, -0.427246, 5.227550
25.491000, 90.000000, 88.667320, 0.976562, 5.121174
25.501000, 90.000000, 88.677696, 1.037598, 5.115995
25.511000, 90.000000, 88.686211, 0.671387, 5.143319
25.521000, 90.000000, 88.692268, 0.488281, 5.156992
25.531000, 90.000000, 88.702599, 1.403809, 5.087126
25.540000, 90.000000, 88.724861, 2.075195, 5.034701
25.550000, 90.000000, 88.746208, 2.136230, 5.028553
25.561000, 90.000000, 88.770615, 2.929688, 4.966690
25.571000, 90.000000, 88.804176, 3.295898, 4.936367
25.581000, 90.000000, 88.835320, 3.051758, 4.952449
25.591000, 90.000000, 88.865234, 3.112793, 4.945528
25.600000, 90.000000, 88.891464, 2.441406, 4.994363
25.610000, 90.000000, 88.913116, 2.136230, 5.015868
25.621000, 90.000000, 88.937500, 2.685547, 4.972445
25.630000, 90.000000, 88.963692, 2.563477, 4.979682
25.640000, 90.000000, 88.994759, 3.662109, 4.894082
25.651000, 90.000000, 89.029778, 3.479004, 4.905157
25.661000, 90.000000, 89.062065, 3.234863, 4.921081
25.671000, 90.000000, 89.094666, 3.356934, 4.909247
25.681000, 90.000000, 89.123909, 2.807617, 4.948521
25.691000, 90.000000, 89.155014, 3.479004, 4.895218
25.700000, 90.000000, 89.187630, 3.112793, 4.920322
25.710000, 90.000000, 89.215370, 2.624512, 4.955082
25.720000, 90.000000, 89.240364, 2.502441, 4.962352
25.730000, 90.000000, 89.264427, 2.380371, 4.969697
25.741000, 90.000000, 89.282982, 1.647949, 5.023717
25.750000, 90.000000, 89.296326, 1.220703, 5.055085
25.760000, 90.000000, 89.307518, 1.098633, 5.063534
25.771000, 90.000000, 89.318100, 1.037598, 5.067412
25.781000, 90.000000, 89.328064, 1.098633, 5.062101
25.790000, 90.000000, 89.336212, 0.793457, 5.084668
25.800000, 90.000000, 89.340118, 0.244141, 5.126083
25.810000, 90.000000, 89.340363, -0.061035, 5.149333
25.820000, 90.000000, 89.337234, -0.427246, 5.177498
25.831000, 90.000000, 89.335350, 0.000000, 5.145490
25.840000, 90.000000, 89.331924, -0.549316, 5.187543
25.850000, 90.000000, 89.327568, -0.244141, 5.164992
25.860000, 90.000000, 89.323212, -0.427246, 5.179406
25.871000, 90.000000, 89.317337, -0.610352, 5.193953
25.880000, 90.000000, 89.308090, -0.915527, 5.218035
25.890000, 90.000000, 89.298820, -0.976562, 5.223640
25.900000, 90.000000, 89.288651, -1.037598, 5.229325
25.910000, 90.000000, 89.280907, -0.610352, 5.197840
25.920000, 90.000000, 89.272903, -0.854492, 5.217203
25.930000, 90.000000, 89.269188, -0.122070, 5.162269
25.940000, 90.000000, 89.268494, -0.305176, 5.176379
25.950000, 90.000000, 89.267532, -0.122070, 5.162790
25.960000, 90.000000, 89.263832, -0.366211, 5.181782
25.970000, 90.000000, 89.260124, -0.427246, 5.186914
25.980000, 90.000000, 89.253052, -0.915527, 5.224684
25.990000, 90.000000, 89.241989, -1.098633, 5.239699
26.000000, 90.000000, 89.227539, -1.464844, 5.268873
26.010000, 90.000000, 89.217674, -0.793457, 5.219106
26.020000, 90.000000, 89.206306, -1.220703, 5.252639
26.034000, 90.000000, 89.193428, -1.342773, 5.263204
26.040000, 90.000000, 89.179359, -1.464844, 5.273876
26.050000, 90.000000, 89.161919, -1.770020, 5.298707
26.060000, 90.000000, 89.143280, -1.892090, 5.309785
26.070000, 90.000000, 89.125565, -1.647949, 5.293065
26.080000, 90.000000, 89.108772, -1.892090, 5.313232
26.090000, 90.000000, 89.090118, -1.586914, 5.291983
26.100000, 90.000000, 89.071487, -2.014160, 5.326180
26.110000, 90.000000, 89.053757, -1.892090, 5.318720
26.120000, 90.000000, 89.035706, -1.586914, 5.297432
26.130000, 90.000000, 89.019783, -1.647949, 5.303686
26.140000, 90.000000, 89.002968, -1.708984, 5.310021
26.150000, 90.000000, 88.993477, -0.793457, 5.241799
26.160000, 90.000000, 88.987663, -0.244141, 5.200981
26.170000, 90.000000, 88.987976, 0.061035, 5.178113
26.180000, 90.000000, 88.986176, -0.305176, 5.206253
26.190000, 90.000000, 88.982872, -0.122070, 5.192941
26.200000, 90.000000, 88.979546, -0.427246, 5.216594
26.210000, 90.000000, 88.974098, -0.488281, 5.221951
26.220000, 90.000000, 88.970467, -0.427246, 5.217911
26.230000, 90.000000, 88.961342, -0.976562, 5.260553
26.240000, 90.000000, 88.951576, -1.037598, 5.266291
26.250000, 90.000000, 88.937843, -1.342773, 5.290857
26.260000, 90.000000, 88.923203, -1.586914, 5.310886
26.270000, 90.000000, 88.906723, -1.647949, 5.317217
26.280000, 90.000000, 88.896088, -1.037598, 5.272221
26.290000, 90.000000, 88.885178, -0.976562, 5.268834
26.300000, 90.000000, 88.879440, -0.488281, 5.232657
26.310000, 90.000000, 88.872772, -0.366211, 5.224285
26.320000, 90.000000, 88.868561, -0.610352, 5.243423
26.330000, 90.000000, 88.863144, -0.549316, 5.239567
26.340000, 90.000000, 88.863770, -0.122070, 5.207463
26.350000, 90.000000, 88.861099, -0.061035, 5.203368
26.360000, 90.000000, 88.858406, -0.305176, 5.222377
26.370000, 90.000000, 88.854767, -0.488281, 5.236849
26.380000, 90.000000, 88.848984, -0.610352, 5.246888
26.390000, 90.000000, 88.842911, -0.549316, 5.243093
26.400000, 90.000000, 88.835938, -0.671387, 5.253238
26.410000, 90.000000, 88.827766, -0.732422, 5.258869
26.420000, 90.000000, 88.821411, -0.732422, 5.259724
26.430000, 90.000000, 88.817192, -0.183105, 5.218812
26.440000, 90.000000, 88.814217, -0.366211, 5.233237
26.450000, 90.000000, 88.812759, -0.122070, 5.215189
26.459000, 90.000000, 88.811897, -0.183105, 5.220190
26.470000, 90.000000, 88.811333, 0.305176, 5.183583
26.480000, 90.000000, 88.814705, 0.183105, 5.192837
26.490000, 90.000000, 88.816231, 0.122070, 5.197630
26.499000, 90.000000, 88.819588, 0.610352, 5.160681
26.510000, 90.000000, 88.822021, 0.183105, 5.193116
26.519000, 90.000000, 88.825096, 0.244141, 5.188533
26.529000, 90.000000, 88.828178, 0.427246, 5.174706
26.540000, 90.000000, 88.836449, 1.220703, 5.114225
26.549000, 90.000000, 88.850845, 1.342773, 5.104033
26.560000, 90.000000, 88.863388, 1.159668, 5.117099
26.570000, 90.000000, 88.871658, 0.793457, 5.144396
26.580000, 90.000000, 88.880234, 0.915527, 5.134701
26.590000, 90.000000, 88.886978, 0.549316, 5.162126
26.599000, 90.000000, 88.893387, 0.610352, 5.157235
26.610000, 90.000000, 88.899788, 0.915527, 5.133862
26.620000, 90.000000, 88.909821, 0.976562, 5.128654
26.629000, 90.000000, 88.919861, 1.037598, 5.123441
26.640000, 90.000000, 88.930832, 1.342773, 5.099664
26.650000, 90.000000, 88.941505, 0.976562, 5.126734
26.660000, 90.000000, 88.950966, 0.976562, 5.126184
26.669000, 90.000000, 88.956444, 0.488281, 5.162942
26.679000, 90.000000, 88.962227, 0.732422, 5.144227
26.689000, 90.000000, 88.965553, 0.244141, 5.181168
26.699000, 90.000000, 88.969505, 0.183105, 5.185712
26.709000, 90.000000, 88.971313, 0.061035, 5.195061
26.719000, 90.000000, 88.975243, 0.915527, 5.130300
26.729000, 90.000000, 88.991386, 1.464844, 5.087578
26.739000, 90.000000, 89.002609, 1.037598, 5.119205
26.749000, 90.000000, 89.012619, 0.976562, 5.123212
26.759000, 90.000000, 89.023544, 1.098633, 5.113276
26.770000, 90.000000, 89.035393, 1.098633, 5.112498
26.779000, 90.000000, 89.045425, 1.159668, 5.107254
26.789000, 90.000000, 89.057594, 1.037598, 5.115683
26.799000, 90.000000, 89.067329, 0.976562, 5.119700
26.809000, 90.000000, 89.077957, 1.098633, 5.109776
26.819000, 90.000000, 89.087364, 0.793457, 5.132298
26.829000, 90.000000, 89.096474, 0.610352, 5.145602
26.839000, 90.000000, 89.105865, 1.281738, 5.094194
26.849000, 90.000000, 89.120415, 1.464844, 5.079298
26.859000, 90.000000, 89.131905, 1.098633, 5.106248
26.869000, 90.000000, 89.142784, 1.281738, 5.091665
26.879000, 90.000000, 89.155205, 1.220703, 5.095427
26.890000, 90.000000, 89.166740, 1.159668, 5.099262
26.899000, 90.000000, 89.174606, 0.854492, 5.121894
26.909000, 90.000000, 89.182465, 0.732422, 5.130665
26.919000, 90.000000, 89.188820, 0.610352, 5.139564
26.929000, 90.000000, 89.199768, 1.342773, 5.083377
26.939000, 90.000000, 89.208244, 0.854492, 5.119809
26.949000, 90.000000, 89.217621, 0.854492, 5.119197
26.959000, 90.000000, 89.221199, 0.366211, 5.156051
26.969000, 90.000000, 89.225662, 0.671387, 5.132762
26.979000, 90.000000, 89.240509, 2.075195, 5.025403
26.989000, 90.000000, 89.259323, 1.770020, 5.047064
26.999000, 90.000000, 89.277245, 1.770020, 5.045697
27.009000, 90.000000, 89.294563, 1.708984, 5.048998
27.019000, 90.000000, 89.309738, 1.525879, 5.061721
27.029000, 90.000000, 89.324944, 1.464844, 5.065197
27.039000, 90.000000, 89.338005, 1.281738, 5.078097
27.049000, 90.000000, 89.349548, 1.098633, 5.091125
27.059000, 90.000000, 89.356194, 0.732422, 5.118437
27.069000, 90.000000, 89.363159, 0.854492, 5.108757
27.079000, 90.000000, 89.373787, 0.976562, 5.098756
27.089000, 90.000000, 89.381622, 0.671387, 5.121338
27.099000, 90.000000, 89.385803, 0.366211, 5.144236
27.109000, 90.000000, 89.388771, 0.244141, 5.153377
27.119000, 90.000000, 89.388390, -0.183105, 5.185910
27.130000, 90.000000, 89.386803, -0.061035, 5.176965
27.139000, 90.000000, 89.382462, -0.549316, 5.214463
27.149000, 90.000000, 89.378143, -0.549316, 5.214998
27.159000, 90.000000, 89.371094, -0.671387, 5.225013
27.169000, 90.000000, 89.361603, -1.037598, 5.253722
27.179000, 90.000000, 89.351189, -0.854492, 5.240932
27.189000, 90.000000, 89.343536, -0.793457, 5.237144
27.199000, 90.000000, 89.338280, -0.427246, 5.210049
27.209000, 90.000000, 89.334572, -0.244141, 5.196681
27.219000, 90.000000, 89.328125, -0.732422, 5.234375
27.229000, 90.000000, 89.322258, -0.305176, 5.202716
27.239000, 90.000000, 89.319153, -0.366211, 5.207782
27.249000, 90.000000, 89.313034, -0.549316, 5.222351
27.259000, 90.000000, 89.304474, -0.915527, 5.250994
27.269000, 90.000000, 89.295326, -1.037598, 5.261210
27.279000, 90.000000, 89.284058, -1.220703, 5.276233
27.289000, 90.000000, 89.271255, -1.403809, 5.291392
27.299000, 90.000000, 89.256355, -1.525879, 5.302117
27.309000, 90.000000, 89.239601, -1.525879, 5.303766
27.318000, 90.000000, 89.225273, -1.464844, 5.300588
27.329000, 90.000000, 89.208191, -1.586914, 5.311513
27.339000, 90.000000, 89.193848, -1.586914, 5.312964
27.349000, 90.000000, 89.177048, -1.647949, 5.319254
27.359000, 90.000000, 89.161484, -1.586914, 5.316200
27.369000, 90.000000, 89.144112, -1.586914, 5.317926
27.378000, 90.000000, 89.128563, -1.708984, 5.328740
27.388000, 90.000000, 89.110596, -1.892090, 5.344388
27.398000, 90.000000, 89.092628, -1.892090, 5.346180
27.409000, 90.000000, 89.076797, -1.403809, 5.310828
27.419000, 90.000000, 89.061600, -1.708984, 5.335489
27.428000, 90.000000, 89.045471, -1.708984, 5.337134
27.439000, 90.000000, 89.026596, -1.892090, 5.352883
27.448000, 90.000000, 89.006798, -2.014160, 5.364096
27.458000, 90.000000, 88.987282, -1.953125, 5.361429
27.468000, 90.000000, 88.965637, -2.380371, 5.395915
27.478000, 90.000000, 88.943680, -1.831055, 5.356508
27.488000, 90.000000, 88.932098, -0.915527, 5.288482
27.499000, 90.000000, 88.928467, -0.366211, 5.247490
27.509000, 90.000000, 88.928528, 0.610352, 5.173835
27.519000, 90.000000, 88.934990, 0.671387, 5.168930
27.528000, 90.000000, 88.940231, 0.366211, 5.191850
27.538000, 90.000000, 88.950356, 1.159668, 5.131178
27.548000, 90.000000, 88.962601, 1.464844, 5.107283
27.559000, 90.000000, 88.977303, 1.464844, 5.106272
27.568000, 90.000000, 88.993515, 1.464844, 5.105126
27.579000, 90.000000, 89.007271, 1.281738, 5.118050
27.588000, 90.000000, 89.019493, 1.220703, 5.121864
27.598000, 90.000000, 89.039948, 2.319336, 5.037172
27.608000, 90.000000, 89.064369, 2.258301, 5.039917
27.618000, 90.000000, 89.083313, 1.892090, 5.066233
27.629000, 90.000000, 89.101654, 1.831055, 5.069494
27.638000, 90.000000, 89.120018, 2.075195, 5.049647
27.648000, 90.000000, 89.140495, 1.831055, 5.066576
27.658000, 90.000000, 89.157318, 1.647949, 5.079195
27.669000, 90.000000, 89.173820, 1.708984, 5.073358
27.678000, 90.000000, 89.191559, 1.770020, 5.067408
27.688000, 90.000000, 89.208046, 1.525879, 5.084665
27.698000, 90.000000, 89.224220, 1.647949, 5.074222
27.708000, 90.000000, 89.237633, 1.159668, 5.110219
27.718000, 90.000000, 89.248314, 1.281738, 5.100245
27.728000, 90.000000, 89.262917, 1.403809, 5.089929
27.738000, 90.000000, 89.275116, 1.281738, 5.098300
27.748000, 90.000000, 89.284554, 0.854492, 5.130008
27.758000, 90.000000, 89.294319, 0.915527, 5.124723
27.768000, 90.000000, 89.302872, 0.732422, 5.138022
27.778000, 90.000000, 89.308975, 0.671387, 5.142291
27.788000, 90.000000, 89.313843, 0.366211, 5.165148
27.798000, 90.000000, 89.319946, 0.671387, 5.141693
27.808000, 90.000000, 89.326042, 0.793457, 5.132098
27.818000, 90.000000, 89.331802, 0.549316, 5.150252
27.828000, 90.000000, 89.336342, 0.305176, 5.168511
27.838000, 90.000000, 89.339035, 0.183105, 5.177689
27.848000, 90.000000, 89.341415, 0.305176, 5.168412
27.858000, 90.000000, 89.342270, 0.244141, 5.173128
27.868000, 90.000000, 89.348633, 0.610352, 5.145022
27.878000, 90.000000, 89.353775, 0.671387, 5.140123
27.888000, 90.000000, 89.359833, 0.549316, 5.149004
27.898000, 90.000000, 89.365593, 0.610352, 5.144048
27.908000, 90.000000, 89.369225, 0.366211, 5.162377
27.918000, 90.000000, 89.370697, 0.183105, 5.176273
27.928000, 90.000000, 89.374916, 0.366211, 5.162207
27.938000, 90.000000, 89.377907, 0.427246, 5.157488
27.948000, 90.000000, 89.383942, 0.610352, 5.143263
27.958000, 90.000000, 89.390266, 0.610352, 5.142872
27.968000, 90.000000, 89.394760, 0.427246, 5.156499
27.978000, 90.000000, 89.396179, 0.122070, 5.179634
27.988000, 90.000000, 89.398842, 0.305176, 5.165697
27.998000, 90.000000, 89.397530, -0.305176, 5.212170
28.008000, 90.000000, 89.395615, -0.061035, 5.194010
28.018000, 90.000000, 89.392776, -0.366211, 5.217515
28.028000, 90.000000, 89.386932, -0.610352, 5.236661
28.038000, 90.000000, 89.378326, -1.037598, 5.269910
28.048000, 90.000000, 89.365746, -1.159668, 5.280406
28.058000, 90.000000, 89.357094, -0.976562, 5.267461
28.068000, 90.000000, 89.347549, -0.732422, 5.249975
28.078000, 90.000000, 89.339813, -0.854492, 5.260057
28.088000, 90.000000, 89.331459, -0.610352, 5.242472
28.098000, 90.000000, 89.326752, -0.610352, 5.243054
28.108000, 90.000000, 89.329712, 0.366211, 5.169045
28.118000, 90.000000, 89.331757, 0.000000, 5.196763
28.128000, 90.000000, 89.330147, -0.061035, 5.201695
28.138000, 90.000000, 89.333427, 0.427246, 5.164619
28.148000, 90.000000, 89.339157, 0.488281, 5.159673
28.158000, 90.000000, 89.343994, 0.366211, 5.168664
28.168000, 90.000000, 89.345757, 0.427246, 5.164059
28.178000, 90.000000, 89.349968, 0.366211, 5.168482
28.188000, 90.000000, 89.351395, 0.122070, 5.187007
28.198000, 90.000000, 89.354965, 0.549316, 5.154521
28.208000, 90.000000, 89.356071, 0.000000, 5.196175
28.218000, 90.000000, 89.354141, -0.244141, 5.214991
28.228000, 90.000000, 89.350090, -0.427246, 5.229371
28.238000, 90.000000, 89.346977, -0.366211, 5.225189
28.248000, 90.000000, 89.349075, 0.305176, 5.174350
28.258000, 90.000000, 89.352074, 0.305176, 5.174257
28.268000, 90.000000, 89.353271, 0.061035, 5.192802
28.277000, 90.000000, 89.353241, 0.061035, 5.192971
28.288000, 90.000000, 89.348351, -0.488281, 5.235147
28.297000, 90.000000, 89.343727, -0.549316, 5.240338
28.308000, 90.000000, 89.343399, 0.366211, 5.171230
28.318000, 90.000000, 89.344902, 0.061035, 5.194371
28.328000, 90.000000, 89.350365, 0.793457, 5.138620
28.337000, 90.000000, 89.361282, 1.098633, 5.114737
28.348000, 90.000000, 89.367661, 0.549316, 5.155930
28.358000, 90.000000, 89.373131, 0.488281, 5.160237
28.367000, 90.000000, 89.377090, 0.488281, 5.160055
28.377000, 90.000000, 89.381973, 0.427246, 5.164412
28.388000, 90.000000, 89.389633, 0.732422, 5.140803
28.398000, 90.000000, 89.396362, 0.854492, 5.131135
28.408000, 90.000000, 89.400055, 0.122070, 5.186414
28.418000, 90.000000, 89.401306, 0.061035, 5.191081
28.427000, 90.000000, 89.402237, 0.061035, 5.191154
28.437000, 90.000000, 89.400108, -0.122070, 5.205355
28.447000, 90.000000, 89.406830, 0.976562, 5.121758
28.457000, 90.000000, 89.414131, 0.732422, 5.139758
28.468000, 90.000000, 89.419640, 0.427246, 5.162532
28.478000, 90.000000, 89.425430, 0.915527, 5.125215
28.487000, 90.000000, 89.435837, 0.976562, 5.119838
28.497000, 90.000000, 89.442894, 0.732422, 5.137851
28.507000, 90.000000, 89.449661, 0.793457, 5.132786
28.517000, 90.000000, 89.457954, 0.671387, 5.141448
28.528000, 90.000000, 89.469604, 1.403809, 5.085131
28.537000, 90.000000, 89.478813, 0.854492, 5.126050
28.547000, 90.000000, 89.486183, 0.610352, 5.144025
28.557000, 90.000000, 89.488358, 0.122070, 5.180932
28.567000, 90.000000, 89.490807, 0.305176, 5.166989
28.577000, 90.000000, 89.491425, -0.122070, 5.199410
28.587000, 90.000000, 89.490524, -0.122070, 5.199619
28.597000, 90.000000, 89.486885, -0.366211, 5.218549
28.607000, 90.000000, 89.483879, -0.244141, 5.209702
28.617000, 90.000000, 89.481789, -0.183105, 5.205397
28.627000, 90.000000, 89.479385, -0.305176, 5.214980
28.637000, 90.000000, 89.473648, -0.610352, 5.238715
28.647000, 90.000000, 89.467590, -0.793457, 5.253238
28.657000, 90.000000, 89.459702, -0.793457, 5.254061
28.668000, 90.000000, 89.453926, -0.366211, 5.222361
28.677000, 90.000000, 89.449081, -0.488281, 5.232164
28.687000, 90.000000, 89.445435, -0.183105, 5.209521
28.697000, 90.000000, 89.439629, -0.671387, 5.247133
28.707000, 90.000000, 89.433205, -0.793457, 5.257077
28.717000, 90.000000, 89.426170, -0.549316, 5.239353
28.727000, 90.000000, 89.423119, -0.305176, 5.221285
28.737000, 90.000000, 89.417938, -0.610352, 5.244987
28.747000, 90.000000, 89.408508, -0.976562, 5.273679
28.757000, 90.000000, 89.397842, -1.098633, 5.283999
28.767000, 90.000000, 89.384766, -1.159668, 5.289913
28.777000, 90.000000, 89.378380, -0.793457, 5.262905
28.787000, 90.000000, 89.368317, -0.915527, 5.273181
28.797000, 90.000000, 89.366791, 0.061035, 5.199551
28.807000, 90.000000, 89.368927, 0.183105, 5.190288
28.817000, 90.000000, 89.368301, -0.183105, 5.218227
28.827000, 90.000000, 89.364906, -0.305176, 5.227926
28.837000, 90.000000, 89.364861, -0.061035, 5.209612
28.847000, 90.000000, 89.363930, -0.061035, 5.209857
28.857000, 90.000000, 89.362091, -0.183105, 5.219421
28.867000, 90.000000, 89.362061, 0.000000, 5.205728
28.877000, 90.000000, 89.363586, 0.366211, 5.178038
28.887000, 90.000000, 89.373970, 1.159668, 5.117234
28.897000, 90.000000, 89.384033, 0.976562, 5.130382
28.907000, 90.000000, 89.389824, 0.427246, 5.171620
28.917000, 90.000000, 89.396820, 0.610352, 5.157309
28.927000, 90.000000, 89.400459, 0.244141, 5.184869
28.937000, 90.000000, 89.405586, 0.793457, 5.142995
28.947000, 90.000000, 89.412529, 0.488281, 5.165647
28.957000, 90.000000, 89.414902, 0.183105, 5.188694
28.967000, 90.000000, 89.417282, 0.427246, 5.170157
28.977000, 90.000000, 89.422722, 0.488281, 5.165214
28.987000, 90.000000, 89.427872, 0.671387, 5.151053
28.997000, 90.000000, 89.433632, 0.549316, 5.159941
29.007000, 90.000000, 89.437866, 0.488281, 5.164339
29.017000, 90.000000, 89.442421, 0.366211, 5.173329
29.027000, 90.000000, 89.445137, 0.244141, 5.182477
29.037000, 90.000000, 89.446304, 0.183105, 5.187140
29.047000, 90.000000, 89.453560, 0.915527, 5.131207
29.057000, 90.000000, 89.462357, 0.793457, 5.139823
29.067000, 90.000000, 89.470207, 0.610352, 5.153141
29.077000, 90.000000, 89.473465, 0.427246, 5.166856
29.087000, 90.000000, 89.475182, 0.244141, 5.180704
29.097000, 90.000000, 89.481812, 0.610352, 5.152540
29.107000, 90.000000, 89.485710, 0.244141, 5.180058
29.117000, 90.000000, 89.488403, 0.427246, 5.166095
29.127000, 90.000000, 89.492302, 0.366211, 5.170508
29.137000, 90.000000, 89.495010, 0.183105, 5.184265
29.146000, 90.000000, 89.494034, -0.183105, 5.212202
29.157000, 90.000000, 89.497658, 0.427246, 5.165814
29.167000, 90.000000, 89.501862, 0.488281, 5.160958
29.177000, 90.000000, 89.504204, 0.244141, 5.179364
